"date","pressure","wind","temperature"
2016-12-01 07:00:00,1010.3,7,22.16
2016-12-01 07:10:00,1010.3,7,21.78
2016-12-01 07:20:00,1010.2,6,21.44
2016-12-01 07:30:00,1010.2,7,21.83
2016-12-01 07:40:00,1010.1,7,21.5
2016-12-01 07:50:00,1010,7,21.4
2016-12-01 08:00:00,1009.9,8,20.78
2016-12-01 08:10:00,1009.9,8,20.8
2016-12-01 08:20:00,1009.9,7,20.85
2016-12-01 08:30:00,1009.8,7,20.64
2016-12-01 08:40:00,1009.8,7,20.86
2016-12-01 08:50:00,1009.8,7,20.57
2016-12-01 09:00:00,1009.7,6,20.87
2016-12-01 09:10:00,1009.7,7,20.48
2016-12-01 09:20:00,1009.6,6,20.03
2016-12-01 09:30:00,1009.7,7,20.27
2016-12-01 09:40:00,1009.6,7,19.85
2016-12-01 09:50:00,1009.7,7,20.05
2016-12-01 10:00:00,1009.7,7,19.61
2016-12-01 10:10:00,1009.7,6,19.37
2016-12-01 10:20:00,1009.8,6,19.16
2016-12-01 10:30:00,1009.9,6,18.93
2016-12-01 10:40:00,1010,6,18.79
2016-12-01 10:50:00,1010.1,5,18.61
2016-12-01 11:00:00,1010.1,5,18.42
2016-12-01 11:10:00,1010.2,4,18.24
2016-12-01 11:20:00,1010.2,5,18.12
2016-12-01 11:30:00,1010.2,5,18.12
2016-12-01 11:40:00,1010.2,5,17.99
2016-12-01 11:50:00,1010.2,5,17.94
2016-12-01 12:00:00,1010.2,4,17.83
2016-12-01 12:10:00,1010.3,4,17.8
2016-12-01 12:20:00,1010.3,3,17.63
2016-12-01 12:30:00,1010.3,3,17.5
2016-12-01 12:40:00,1010.3,4,17.64
2016-12-01 12:50:00,1010.3,3,17.52
2016-12-01 13:00:00,1010.3,4,17.52
2016-12-01 13:10:00,1010.3,4,17.53
2016-12-01 13:20:00,1010.3,4,17.51
2016-12-01 13:30:00,1010.2,4,17.51
2016-12-01 13:40:00,1010.2,3,17.28
2016-12-01 13:50:00,1010.2,3,17.22
2016-12-01 14:00:00,1010.1,4,17.02
2016-12-01 14:10:00,1010.1,4,17.01
2016-12-01 14:20:00,1010.1,4,16.83
2016-12-01 14:30:00,1010.1,5,16.54
2016-12-01 14:40:00,1010,5,16.42
2016-12-01 14:50:00,1010,5,16.3
2016-12-01 15:00:00,1009.9,5,16.14
2016-12-01 15:10:00,1009.8,6,16.1
2016-12-01 15:20:00,1009.7,6,16.04
2016-12-01 15:30:00,1009.6,6,15.68
2016-12-01 15:40:00,1009.5,5,15.53
2016-12-01 15:50:00,1009.4,5,15.26
2016-12-01 16:00:00,1009.3,4,14.93
2016-12-01 16:10:00,1009.3,4,14.68
2016-12-01 16:20:00,1009.2,4,14.34
2016-12-01 16:30:00,1009.1,4,14.19
2016-12-01 16:40:00,1009.1,5,14.05
2016-12-01 16:50:00,1009,4,13.94
2016-12-01 17:00:00,1008.9,4,13.78
2016-12-01 17:10:00,1008.8,4,13.89
2016-12-01 17:20:00,1008.8,4,13.76
2016-12-01 17:30:00,1008.8,4,13.84
2016-12-01 17:40:00,1008.7,4,13.68
2016-12-01 17:50:00,1008.6,4,14.31
2016-12-01 18:00:00,1008.5,5,14.78
2016-12-01 18:10:00,1008.5,6,15.1
2016-12-01 18:20:00,1008.5,7,15.57
2016-12-01 18:30:00,1008.6,6,15.36
2016-12-01 18:40:00,1008.7,7,15.45
2016-12-01 18:50:00,1008.7,8,15.44
2016-12-01 19:00:00,1008.8,7,15.36
2016-12-01 19:10:00,1009,6,15.2
2016-12-01 19:20:00,1008.9,7,15.08
2016-12-01 19:30:00,1008.9,8,14.98
2016-12-01 19:40:00,1008.8,8,14.88
2016-12-01 19:50:00,1008.9,7,14.71
2016-12-01 20:00:00,1009,8,14.61
2016-12-01 20:10:00,1009,7,14.48
2016-12-01 20:20:00,1009.1,7,14.36
2016-12-01 20:30:00,1009.2,6,14.26
2016-12-01 20:40:00,1009.3,6,14.13
2016-12-01 20:50:00,1009.4,6,14
2016-12-01 21:00:00,1009.5,5,13.95
2016-12-01 21:10:00,1009.4,5,13.61
2016-12-01 21:20:00,1009.2,6,13.64
2016-12-01 21:30:00,1009.1,6,13.9
2016-12-01 21:40:00,1009.1,5,13.94
2016-12-01 21:50:00,1009.3,4,14.13
2016-12-01 22:00:00,1009.3,4,14.25
2016-12-01 22:10:00,1009.4,5,14.9
2016-12-01 22:20:00,1009.5,5,15.44
2016-12-01 22:30:00,1009.6,5,15.89
2016-12-01 22:40:00,1009.8,5,16.24
2016-12-01 22:50:00,1009.9,5,16.52
2016-12-01 23:00:00,1010,6,16.99
2016-12-01 23:10:00,1010,6,17.11
2016-12-01 23:20:00,1010,7,17.39
2016-12-01 23:30:00,1010,7,17.92
2016-12-01 23:40:00,1009.9,7,18.28
2016-12-01 23:50:00,1009.8,8,18.31
2016-12-02 00:00:00,1009.8,8,18.82
2016-12-02 00:10:00,1009.9,7,18.93
2016-12-02 00:20:00,1009.9,6,19.69
2016-12-02 00:30:00,1009.9,6,19.74
2016-12-02 00:40:00,1010,5,19.94
2016-12-02 00:50:00,1010.1,4,20.64
2016-12-02 01:00:00,1010.1,4,21.03
2016-12-02 01:10:00,1010,4,21.44
2016-12-02 01:20:00,1009.9,4,21.65
2016-12-02 01:30:00,1009.6,3,21.78
2016-12-02 01:40:00,1009.5,4,22.17
2016-12-02 01:50:00,1009.3,4,21.79
2016-12-02 02:00:00,1009,3,22.67
2016-12-02 02:10:00,1008.9,4,23.03
2016-12-02 02:20:00,1008.8,4,23.95
2016-12-02 02:30:00,1008.6,5,23.32
2016-12-02 02:40:00,1008.5,5,24.27
2016-12-02 02:50:00,1008.4,4,24.48
2016-12-02 03:00:00,1008.2,4,25.04
2016-12-02 03:10:00,1008,4,25.66
2016-12-02 03:20:00,1007.8,4,25.38
2016-12-02 03:30:00,1007.6,5,25.83
2016-12-02 03:40:00,1007.4,6,25.75
2016-12-02 03:50:00,1007.4,6,25.96
2016-12-02 04:00:00,1007.3,5,25.69
2016-12-02 04:10:00,1007,4,25.72
2016-12-02 04:20:00,1006.9,5,26.37
2016-12-02 04:30:00,1006.7,4,26.34
2016-12-02 04:40:00,1006.6,7,26.74
2016-12-02 04:50:00,1006.7,8,25.86
2016-12-02 05:00:00,1006.8,8,25.24
2016-12-02 05:10:00,1006.7,8,24.74
2016-12-02 05:20:00,1006.6,8,25.56
2016-12-02 05:30:00,1006.5,9,25.65
2016-12-02 05:40:00,1006.6,7,25.21
2016-12-02 05:50:00,1006.5,7,25.43
2016-12-02 06:00:00,1006.4,8,24.11
2016-12-02 06:10:00,1006.3,7,24.26
2016-12-02 06:20:00,1006.2,6,24.59
2016-12-02 06:30:00,1006.1,6,24.28
2016-12-02 06:40:00,1006,7,24.83
2016-12-02 06:50:00,1005.8,7,24.19
2016-12-02 07:00:00,1005.7,7,24.6
2016-12-02 07:10:00,1005.7,7,24.57
2016-12-02 07:20:00,1005.7,7,23.41
2016-12-02 07:30:00,1005.7,7,23.25
2016-12-02 07:40:00,1005.6,7,22.93
2016-12-02 07:50:00,1005.5,8,22.6
2016-12-02 08:00:00,1005.5,8,23.13
2016-12-02 08:10:00,1005.4,6,22.69
2016-12-02 08:20:00,1005.4,8,23
2016-12-02 08:30:00,1005.3,6,22.73
2016-12-02 08:40:00,1005.3,7,21.88
2016-12-02 08:50:00,1005.3,7,21.81
2016-12-02 09:00:00,1005.3,8,21.21
2016-12-02 09:10:00,1005.3,7,21.13
2016-12-02 09:20:00,1005.3,6,20.7
2016-12-02 09:30:00,1005.4,6,20.9
2016-12-02 09:40:00,1005.3,7,20.58
2016-12-02 09:50:00,1005.4,6,20.64
2016-12-02 10:00:00,1005.5,6,20.36
2016-12-02 10:10:00,1005.4,6,19.94
2016-12-02 10:20:00,1005.5,6,19.8
2016-12-02 10:30:00,1005.5,5,19.7
2016-12-02 10:40:00,1005.5,5,19.4
2016-12-02 10:50:00,1005.6,5,19.02
2016-12-02 11:00:00,1005.6,4,18.77
2016-12-02 11:10:00,1005.7,5,18.49
2016-12-02 11:20:00,1005.7,4,18.24
2016-12-02 11:30:00,1005.7,5,18.05
2016-12-02 11:40:00,1005.8,4,17.94
2016-12-02 11:50:00,1005.7,4,17.71
2016-12-02 12:00:00,1005.6,4,17.55
2016-12-02 12:10:00,1005.5,3,17.52
2016-12-02 12:20:00,1005.3,4,17.23
2016-12-02 12:30:00,1005.3,4,17.18
2016-12-02 12:40:00,1005.3,3,17.12
2016-12-02 12:50:00,1005.3,3,17.02
2016-12-02 13:00:00,1005.3,3,16.87
2016-12-02 13:10:00,1005.3,3,16.77
2016-12-02 13:20:00,1005.2,2,16.65
2016-12-02 13:30:00,1005.2,3,16.77
2016-12-02 13:40:00,1005.3,1,16.75
2016-12-02 13:50:00,1005.2,0,16.59
2016-12-02 14:00:00,1005.3,2,16.62
2016-12-02 14:10:00,1005.3,3,17.12
2016-12-02 14:20:00,1005.2,4,17.56
2016-12-02 14:30:00,1005.2,4,17.53
2016-12-02 14:40:00,1005.1,4,17.57
2016-12-02 14:50:00,1005.3,5,17.46
2016-12-02 15:00:00,1005.3,4,17.5
2016-12-02 15:10:00,1005.2,4,17.63
2016-12-02 15:20:00,1005.1,4,17.53
2016-12-02 15:30:00,1005,4,17.55
2016-12-02 15:40:00,1004.8,4,17.53
2016-12-02 15:50:00,1004.6,4,17.53
2016-12-02 16:00:00,1004.5,4,17.48
2016-12-02 16:10:00,1004.6,3,17.41
2016-12-02 16:20:00,1004.6,4,17.45
2016-12-02 16:30:00,1004.5,3,17.43
2016-12-02 16:40:00,1004.4,4,17.39
2016-12-02 16:50:00,1004.3,3,16.97
2016-12-02 17:00:00,1004.1,3,16.62
2016-12-02 17:10:00,1004,3,16.27
2016-12-02 17:20:00,1003.9,3,16.03
2016-12-02 17:30:00,1003.9,3,15.86
2016-12-02 17:40:00,1003.8,2,15.74
2016-12-02 17:50:00,1003.8,2,15.55
2016-12-02 18:00:00,1003.7,1,15.51
2016-12-02 18:10:00,1003.6,2,15.36
2016-12-02 18:20:00,1003.5,2,15.11
2016-12-02 18:30:00,1003.5,1,14.93
2016-12-02 18:40:00,1003.6,0,14.81
2016-12-02 18:50:00,1003.6,0,14.75
2016-12-02 19:00:00,1003.6,3,14.79
2016-12-02 19:10:00,1003.5,3,15.21
2016-12-02 19:20:00,1003.4,3,15.16
2016-12-02 19:30:00,1003.4,3,15.16
2016-12-02 19:40:00,1003.4,2,15.35
2016-12-02 19:50:00,1003.4,3,15.58
2016-12-02 20:00:00,1003.4,3,15.59
2016-12-02 20:10:00,1003.6,3,15.36
2016-12-02 20:20:00,1003.6,4,15.09
2016-12-02 20:30:00,1003.8,4,14.79
2016-12-02 20:40:00,1003.9,4,14.64
2016-12-02 20:50:00,1003.9,4,14.5
2016-12-02 21:00:00,1004.1,4,14.44
2016-12-02 21:10:00,1004.1,3,14.36
2016-12-02 21:20:00,1004.2,3,14.2
2016-12-02 21:30:00,1004.3,0,14.14
2016-12-02 21:40:00,1004.4,0,14.05
2016-12-02 21:50:00,1004.5,0,13.97
2016-12-02 22:00:00,1004.6,0,13.98
2016-12-02 22:10:00,1004.6,0,14.23
2016-12-02 22:20:00,1004.7,0,14.79
2016-12-02 22:30:00,1004.9,0,15.37
2016-12-02 22:40:00,1005,0,15.54
2016-12-02 22:50:00,1005.2,0,15.88
2016-12-02 23:00:00,1005.2,1,16.34
2016-12-02 23:10:00,1005.3,2,16.96
2016-12-02 23:20:00,1005.4,3,17.65
2016-12-02 23:30:00,1005.7,4,18.28
2016-12-02 23:40:00,1005.7,4,18.69
2016-12-02 23:50:00,1005.8,3,18.24
2016-12-03 00:00:00,1005.9,3,19.14
2016-12-03 00:10:00,1006.1,5,18.68
2016-12-03 00:20:00,1006.1,5,19.21
2016-12-03 00:30:00,1006.1,5,19.81
2016-12-03 00:40:00,1006,7,19.82
2016-12-03 00:50:00,1006.1,8,20.18
2016-12-03 01:00:00,1005.9,7,19.85
2016-12-03 01:10:00,1005.8,7,20.89
2016-12-03 01:20:00,1005.8,6,20.05
2016-12-03 01:30:00,1005.8,7,20.01
2016-12-03 01:40:00,1005.8,7,20.51
2016-12-03 01:50:00,1005.8,6,19.6
2016-12-03 02:00:00,1005.9,7,20.73
2016-12-03 02:10:00,1005.9,6,20.21
2016-12-03 02:20:00,1005.9,6,21.01
2016-12-03 02:30:00,1005.8,8,21.9
2016-12-03 02:40:00,1005.8,7,22.08
2016-12-03 02:50:00,1005.8,7,21.29
2016-12-03 03:00:00,1005.8,7,22.74
2016-12-03 03:10:00,1005.7,7,22.12
2016-12-03 03:20:00,1005.7,9,22.74
2016-12-03 03:30:00,1005.7,8,21.94
2016-12-03 03:40:00,1005.7,8,22.55
2016-12-03 03:50:00,1005.7,9,22.81
2016-12-03 04:00:00,1005.7,8,22.1
2016-12-03 04:10:00,1005.7,9,22.4
2016-12-03 04:20:00,1005.6,8,22.84
2016-12-03 04:30:00,1005.5,9,22.3
2016-12-03 04:40:00,1005.6,9,22.54
2016-12-03 04:50:00,1005.5,8,23.75
2016-12-03 05:00:00,1005.4,8,23.34
2016-12-03 05:10:00,1005.4,9,24.23
2016-12-03 05:20:00,1005.4,9,22.69
2016-12-03 05:30:00,1005.4,9,22.33
2016-12-03 05:40:00,1005.4,9,22.43
2016-12-03 05:50:00,1005.2,8,23.1
2016-12-03 06:00:00,1005.3,8,23.37
2016-12-03 06:10:00,1005.2,8,23.36
2016-12-03 06:20:00,1005.2,9,22.69
2016-12-03 06:30:00,1005.2,9,23.16
2016-12-03 06:40:00,1005.1,8,23.28
2016-12-03 06:50:00,1005.1,9,22.89
2016-12-03 07:00:00,1005,10,21.97
2016-12-03 07:10:00,1005.1,9,20.38
2016-12-03 07:20:00,1005.3,8,19.96
2016-12-03 07:30:00,1005.2,7,20.82
2016-12-03 07:40:00,1005.2,8,20.88
2016-12-03 07:50:00,1005.1,8,21.69
2016-12-03 08:00:00,1005.1,8,21.87
2016-12-03 08:10:00,1005,8,21.98
2016-12-03 08:20:00,1004.9,7,22.45
2016-12-03 08:30:00,1004.9,8,22.04
2016-12-03 08:40:00,1005,8,22.21
2016-12-03 08:50:00,1005,9,21.88
2016-12-03 09:00:00,1005,9,21.71
2016-12-03 09:10:00,1005.1,8,22.08
2016-12-03 09:20:00,1005.1,9,21.39
2016-12-03 09:30:00,1005.2,8,21.15
2016-12-03 09:40:00,1005.2,8,21.01
2016-12-03 09:50:00,1005.4,9,20.61
2016-12-03 10:00:00,1005.6,9,18.95
2016-12-03 10:10:00,1005.7,9,18.49
2016-12-03 10:20:00,1005.8,8,18.38
2016-12-03 10:30:00,1005.9,7,18.37
2016-12-03 10:40:00,1006,6,18.45
2016-12-03 10:50:00,1006.1,5,18.25
2016-12-03 11:00:00,1006.2,6,18.11
2016-12-03 11:10:00,1006.2,6,18.27
2016-12-03 11:20:00,1006.3,6,18.42
2016-12-03 11:30:00,1006.3,7,18.51
2016-12-03 11:40:00,1006.4,6,18.56
2016-12-03 11:50:00,1006.5,7,18.7
2016-12-03 12:00:00,1006.5,6,18.71
2016-12-03 12:10:00,1006.7,5,18.66
2016-12-03 12:20:00,1006.8,5,18.69
2016-12-03 12:30:00,1006.8,6,18.63
2016-12-03 12:40:00,1006.9,6,18.7
2016-12-03 12:50:00,1007,4,18.67
2016-12-03 13:00:00,1007.1,5,18.73
2016-12-03 13:10:00,1007.2,4,18.47
2016-12-03 13:20:00,1007.2,4,18.28
2016-12-03 13:30:00,1007.3,3,18.24
2016-12-03 13:40:00,1007.2,4,18.1
2016-12-03 13:50:00,1007.1,3,18
2016-12-03 14:00:00,1007.2,4,18.11
2016-12-03 14:10:00,1007.3,5,18.06
2016-12-03 14:20:00,1007.4,4,17.79
2016-12-03 14:30:00,1007.4,3,17.44
2016-12-03 14:40:00,1007.4,3,17.25
2016-12-03 14:50:00,1007.4,2,17.18
2016-12-03 15:00:00,1007.3,2,17.07
2016-12-03 15:10:00,1007.3,3,16.99
2016-12-03 15:20:00,1007.3,2,16.82
2016-12-03 15:30:00,1007.4,3,17.14
2016-12-03 15:40:00,1007.4,5,17.48
2016-12-03 15:50:00,1007.5,6,17.47
2016-12-03 16:00:00,1007.5,6,17.31
2016-12-03 16:10:00,1007.5,5,17.1
2016-12-03 16:20:00,1007.4,5,17.1
2016-12-03 16:30:00,1007.5,4,17.11
2016-12-03 16:40:00,1007.5,4,16.93
2016-12-03 16:50:00,1007.5,5,16.87
2016-12-03 17:00:00,1007.4,5,16.85
2016-12-03 17:10:00,1007.3,6,16.83
2016-12-03 17:20:00,1007.3,5,16.79
2016-12-03 17:30:00,1007.3,4,16.68
2016-12-03 17:40:00,1007.4,4,16.63
2016-12-03 17:50:00,1007.4,5,16.36
2016-12-03 18:00:00,1007.6,5,16.14
2016-12-03 18:10:00,1007.7,6,15.97
2016-12-03 18:20:00,1007.7,5,15.72
2016-12-03 18:30:00,1007.8,5,15.48
2016-12-03 18:40:00,1007.8,5,15.12
2016-12-03 18:50:00,1007.8,5,14.82
2016-12-03 19:00:00,1008,6,14.65
2016-12-03 19:10:00,1008.1,5,14.6
2016-12-03 19:20:00,1008.2,5,14.71
2016-12-03 19:30:00,1008.2,5,14.53
2016-12-03 19:40:00,1008.3,5,14.7
2016-12-03 19:50:00,1008.5,5,14.76
2016-12-03 20:00:00,1008.6,6,14.76
2016-12-03 20:10:00,1008.7,6,14.77
2016-12-03 20:20:00,1008.8,6,14.68
2016-12-03 20:30:00,1008.9,5,14.39
2016-12-03 20:40:00,1009.1,6,14.24
2016-12-03 20:50:00,1009.3,5,14.01
2016-12-03 21:00:00,1009.6,5,13.89
2016-12-03 21:10:00,1009.8,5,13.96
2016-12-03 21:20:00,1009.9,6,14.05
2016-12-03 21:30:00,1010,6,14.19
2016-12-03 21:40:00,1010.2,6,14.31
2016-12-03 21:50:00,1010.3,6,14.29
2016-12-03 22:00:00,1010.3,6,14.51
2016-12-03 22:10:00,1010.5,6,14.46
2016-12-03 22:20:00,1010.7,5,14.5
2016-12-03 22:30:00,1010.8,5,14.56
2016-12-03 22:40:00,1011,5,15.03
2016-12-03 22:50:00,1011.1,5,15.68
2016-12-03 23:00:00,1011.1,6,15.59
2016-12-03 23:10:00,1011.2,6,15.67
2016-12-03 23:20:00,1011.4,6,16.64
2016-12-03 23:30:00,1011.5,6,17.17
2016-12-03 23:40:00,1011.6,6,17.25
2016-12-03 23:50:00,1011.7,7,17.45
2016-12-04 00:00:00,1011.8,6,18.07
2016-12-04 00:10:00,1012,6,18.02
2016-12-04 00:20:00,1012.1,6,18.28
2016-12-04 00:30:00,1012.1,6,18.7
2016-12-04 00:40:00,1012.1,8,17.92
2016-12-04 00:50:00,1012.2,6,18.79
2016-12-04 01:00:00,1012.3,7,18.92
2016-12-04 01:10:00,1012.2,6,19.06
2016-12-04 01:20:00,1012.2,6,19.54
2016-12-04 01:30:00,1012.2,6,19.58
2016-12-04 01:40:00,1012.1,6,19.4
2016-12-04 01:50:00,1012,6,20.75
2016-12-04 02:00:00,1011.9,6,20.49
2016-12-04 02:10:00,1011.9,6,20.21
2016-12-04 02:20:00,1011.8,6,20.74
2016-12-04 02:30:00,1011.7,6,21.01
2016-12-04 02:40:00,1011.5,6,21.55
2016-12-04 02:50:00,1011.4,5,21.04
2016-12-04 03:00:00,1011.3,5,21.81
2016-12-04 03:10:00,1011.2,6,21.74
2016-12-04 03:20:00,1011,5,21.43
2016-12-04 03:30:00,1010.9,5,22.75
2016-12-04 03:40:00,1010.9,5,22.64
2016-12-04 03:50:00,1010.8,6,22.94
2016-12-04 04:00:00,1010.8,5,22.8
2016-12-04 04:10:00,1010.7,6,22.97
2016-12-04 04:20:00,1010.6,6,22.57
2016-12-04 04:30:00,1010.4,6,22.5
2016-12-04 04:40:00,1010.4,7,22.04
2016-12-04 04:50:00,1010.3,8,23.16
2016-12-04 05:00:00,1010.2,7,21.76
2016-12-04 05:10:00,1010.1,9,22.22
2016-12-04 05:20:00,1010.1,9,21.83
2016-12-04 05:30:00,1010,8,21.65
2016-12-04 05:40:00,1009.9,7,21.55
2016-12-04 05:50:00,1009.9,9,21.62
2016-12-04 06:00:00,1009.8,9,21.33
2016-12-04 06:10:00,1009.8,9,21.34
2016-12-04 06:20:00,1009.8,8,21.39
2016-12-04 06:30:00,1009.7,11,21.79
2016-12-04 06:40:00,1009.6,8,21.17
2016-12-04 06:50:00,1009.5,8,20.73
2016-12-04 07:00:00,1009.4,9,21.53
2016-12-04 07:10:00,1009.4,8,21.19
2016-12-04 07:20:00,1009.3,8,21.29
2016-12-04 07:30:00,1009.1,7,20.43
2016-12-04 07:40:00,1009,8,21.47
2016-12-04 07:50:00,1009,7,21.02
2016-12-04 08:00:00,1009,8,20.8
2016-12-04 08:10:00,1008.9,10,20.79
2016-12-04 08:20:00,1008.9,8,20.44
2016-12-04 08:30:00,1009,9,19.91
2016-12-04 08:40:00,1009.1,7,19.72
2016-12-04 08:50:00,1009.3,7,19.84
2016-12-04 09:00:00,1009.2,7,19.31
2016-12-04 09:10:00,1009.2,7,20.16
2016-12-04 09:20:00,1009.2,8,19.65
2016-12-04 09:30:00,1009.2,7,19.76
2016-12-04 09:40:00,1009.2,6,19.37
2016-12-04 09:50:00,1009.4,7,19.47
2016-12-04 10:00:00,1009.3,7,18.77
2016-12-04 10:10:00,1009.4,7,18.57
2016-12-04 10:20:00,1009.6,7,18.73
2016-12-04 10:30:00,1009.7,7,18.71
2016-12-04 10:40:00,1009.8,6,18.43
2016-12-04 10:50:00,1009.9,6,18.06
2016-12-04 11:00:00,1010,7,17.84
2016-12-04 11:10:00,1010,6,17.57
2016-12-04 11:20:00,1009.9,6,17.4
2016-12-04 11:30:00,1009.9,7,17.24
2016-12-04 11:40:00,1009.9,7,17.19
2016-12-04 11:50:00,1010,6,17.1
2016-12-04 12:00:00,1010,6,17.01
2016-12-04 12:10:00,1010,5,16.86
2016-12-04 12:20:00,1010,5,16.7
2016-12-04 12:30:00,1010.1,5,16.63
2016-12-04 12:40:00,1010.1,5,16.49
2016-12-04 12:50:00,1010.2,4,16.45
2016-12-04 13:00:00,1010.3,5,16.23
2016-12-04 13:10:00,1010.4,4,16.21
2016-12-04 13:20:00,1010.5,4,16.05
2016-12-04 13:30:00,1010.5,4,15.97
2016-12-04 13:40:00,1010.5,3,15.72
2016-12-04 13:50:00,1010.5,3,15.59
2016-12-04 14:00:00,1010.5,3,15.47
2016-12-04 14:10:00,1010.4,3,15.13
2016-12-04 14:20:00,1010.5,3,14.99
2016-12-04 14:30:00,1010.4,3,14.77
2016-12-04 14:40:00,1010.3,2,14.65
2016-12-04 14:50:00,1010.2,3,14.53
2016-12-04 15:00:00,1010.2,3,14.55
2016-12-04 15:10:00,1010.2,4,14.66
2016-12-04 15:20:00,1010.1,4,14.78
2016-12-04 15:30:00,1010,5,14.85
2016-12-04 15:40:00,1010.1,5,14.99
2016-12-04 15:50:00,1010.1,5,14.89
2016-12-04 16:00:00,1010,5,14.79
2016-12-04 16:10:00,1010,5,14.68
2016-12-04 16:20:00,1009.9,5,14.69
2016-12-04 16:30:00,1009.9,5,14.58
2016-12-04 16:40:00,1009.9,5,14.58
2016-12-04 16:50:00,1009.8,5,14.54
2016-12-04 17:00:00,1009.8,5,14.37
2016-12-04 17:10:00,1009.8,5,14.19
2016-12-04 17:20:00,1009.8,6,14.01
2016-12-04 17:30:00,1009.9,5,14.07
2016-12-04 17:40:00,1009.9,5,13.84
2016-12-04 17:50:00,1009.9,5,13.78
2016-12-04 18:00:00,1009.9,5,13.65
2016-12-04 18:10:00,1010,6,13.64
2016-12-04 18:20:00,1010.1,6,13.51
2016-12-04 18:30:00,1010.1,6,13.41
2016-12-04 18:40:00,1010.1,6,13.28
2016-12-04 18:50:00,1010.2,6,13.27
2016-12-04 19:00:00,1010.3,6,13.17
2016-12-04 19:10:00,1010.4,6,13.06
2016-12-04 19:20:00,1010.5,6,12.96
2016-12-04 19:30:00,1010.5,6,12.77
2016-12-04 19:40:00,1010.5,5,12.65
2016-12-04 19:50:00,1010.5,5,12.68
2016-12-04 20:00:00,1010.5,5,12.64
2016-12-04 20:10:00,1010.4,5,12.59
2016-12-04 20:20:00,1010.4,5,12.45
2016-12-04 20:30:00,1010.5,5,12.38
2016-12-04 20:40:00,1010.7,4,12.18
2016-12-04 20:50:00,1010.9,4,12.12
2016-12-04 21:00:00,1011,4,12.16
2016-12-04 21:10:00,1011.2,4,12.28
2016-12-04 21:20:00,1011.3,5,12.27
2016-12-04 21:30:00,1011.5,6,12.28
2016-12-04 21:40:00,1011.9,6,12.45
2016-12-04 21:50:00,1012,5,12.92
2016-12-04 22:00:00,1012,5,14.01
2016-12-04 22:10:00,1012.1,5,14.48
2016-12-04 22:20:00,1012.4,6,14.85
2016-12-04 22:30:00,1012.5,6,14.68
2016-12-04 22:40:00,1012.6,6,14.64
2016-12-04 22:50:00,1012.7,5,14.9
2016-12-04 23:00:00,1012.8,6,15.08
2016-12-04 23:10:00,1012.7,6,15.61
2016-12-04 23:20:00,1012.8,5,16.6
2016-12-04 23:30:00,1012.8,7,16.76
2016-12-04 23:40:00,1012.8,7,17.2
2016-12-04 23:50:00,1012.7,6,17.69
2016-12-05 00:00:00,1012.6,7,17.81
2016-12-05 00:10:00,1012.6,7,18.18
2016-12-05 00:20:00,1012.6,7,18.31
2016-12-05 00:30:00,1012.5,7,18.69
2016-12-05 00:40:00,1012.4,7,18.56
2016-12-05 00:50:00,1012.4,7,19.13
2016-12-05 01:00:00,1012.4,5,20.27
2016-12-05 01:10:00,1012.3,6,20.77
2016-12-05 01:20:00,1012.3,6,20.66
2016-12-05 01:30:00,1012.2,6,20.47
2016-12-05 01:40:00,1012,6,21.54
2016-12-05 01:50:00,1011.8,7,21.13
2016-12-05 02:00:00,1011.7,6,21.35
2016-12-05 02:10:00,1011.5,6,21.11
2016-12-05 02:20:00,1011.4,6,21.47
2016-12-05 02:30:00,1011.2,5,22.35
2016-12-05 02:40:00,1011.1,4,22.27
2016-12-05 02:50:00,1011,6,22.56
2016-12-05 03:00:00,1010.9,6,23.11
2016-12-05 03:10:00,1010.8,7,23.18
2016-12-05 03:20:00,1010.8,7,22.37
2016-12-05 03:30:00,1010.7,9,22.4
2016-12-05 03:40:00,1010.6,9,23.45
2016-12-05 03:50:00,1010.6,9,22.16
2016-12-05 04:00:00,1010.6,9,21.6
2016-12-05 04:10:00,1010.6,9,22.11
2016-12-05 04:20:00,1010.5,7,21.94
2016-12-05 04:30:00,1010.4,8,22.26
2016-12-05 04:40:00,1010.3,8,22.14
2016-12-05 04:50:00,1010.3,8,22.41
2016-12-05 05:00:00,1010.4,8,22.45
2016-12-05 05:10:00,1010.4,10,21.82
2016-12-05 05:20:00,1010.5,9,21.98
2016-12-05 05:30:00,1010.5,9,22.37
2016-12-05 05:40:00,1010.5,10,22.14
2016-12-05 05:50:00,1010.5,10,21.74
2016-12-05 06:00:00,1010.6,8,21.88
2016-12-05 06:10:00,1010.7,8,21.55
2016-12-05 06:20:00,1010.6,8,21.6
2016-12-05 06:30:00,1010.5,9,21.01
2016-12-05 06:40:00,1010.5,8,21.87
2016-12-05 06:50:00,1010.5,9,21.69
2016-12-05 07:00:00,1010.5,8,21.51
2016-12-05 07:10:00,1010.5,9,20.82
2016-12-05 07:20:00,1010.5,8,20.45
2016-12-05 07:30:00,1010.6,8,21.32
2016-12-05 07:40:00,1010.8,8,20.73
2016-12-05 07:50:00,1010.8,8,20.64
2016-12-05 08:00:00,1010.8,8,20.25
2016-12-05 08:10:00,1010.9,9,20.54
2016-12-05 08:20:00,1010.9,7,20.86
2016-12-05 08:30:00,1011,7,20.67
2016-12-05 08:40:00,1010.9,7,20.78
